id,sentiment
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,1
5802,0
5803,0
5804,1
5805,0
5806,0
5807,0
5808,0
5809,1
5810,0
5811,1
5812,0
5813,0
5814,1
5815,0
5816,1
5817,1
5818,0
5819,1
5820,0
5821,1
5822,0
5823,1
5824,1
5825,0
5826,1
5827,1
5828,1
5829,0
5830,1
5831,0
5832,1
5833,1
5834,1
5835,0
5836,0
5837,1
5838,1
5839,1
5840,1
5841,0
5842,1
5843,1
5844,0
5845,1
5846,1
5847,0
5848,0
5849,0
5850,1
5851,0
5852,0
5853,0
5854,1
5855,1
5856,0
5857,0
5858,1
5859,1
5860,0
5861,1
5862,1
5863,1
5864,0
5865,1
5866,1
5867,1
5868,1
5869,0
5870,1
5871,1
5872,0
5873,1
5874,1
5875,0
5876,1
5877,1
5878,1
5879,1
5880,1
5881,1
5882,1
5883,0
5884,1
5885,1
5886,0
5887,0
5888,1
5889,1
5890,0
5891,0
5892,0
5893,1
5894,0
5895,1
5896,1
5897,1
5898,1
5899,0
5900,1
5901,0
5902,1
5903,1
5904,1
5905,1
5906,0
5907,0
5908,1
5909,0
5910,1
5911,0
5912,0
5913,0
5914,1
5915,1
5916,1
5917,0
5918,1
5919,0
5920,0
5921,0
5922,0
5923,0
5924,1
5925,1
5926,1
5927,1
5928,0
5929,1
5930,1
5931,1
5932,1
5933,0
5934,0
5935,1
5936,1
5937,0
5938,0
5939,0
5940,0
5941,1
5942,1
5943,0
5944,0
5945,0
5946,1
5947,0
5948,1
5949,1
5950,0
5951,0
5952,0
5953,1
5954,1
5955,0
5956,0
5957,0
5958,0
5959,1
5960,0
5961,0
5962,0
5963,0
5964,1
5965,1
5966,0
5967,1
5968,0
5969,0
5970,0
5971,1
5972,1
5973,1
5974,0
5975,1
5976,0
5977,0
5978,0
5979,0
5980,0
5981,1
5982,1
5983,0
5984,1
5985,0
5986,1
5987,1
5988,1
5989,1
5990,1
5991,1
5992,1
5993,0
5994,0
5995,0
5996,1
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,1
6006,0
6007,1
6008,0
6009,1
6010,0
6011,1
6012,0
6013,0
6014,1
6015,1
6016,0
6017,1
6018,0
6019,1
6020,1
6021,0
6022,0
6023,0
6024,0
6025,1
6026,1
6027,1
6028,0
6029,0
6030,0
6031,1
6032,0
6033,1
6034,0
6035,1
6036,0
6037,1
6038,0
6039,1
6040,1
6041,1
6042,1
6043,0
6044,0
6045,0
6046,1
6047,1
6048,0
6049,0
6050,1
6051,0
6052,1
6053,1
6054,0
6055,0
6056,0
6057,1
6058,0
6059,1
6060,1
6061,1
6062,0
6063,0
6064,1
6065,1
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,1
6074,1
6075,0
6076,0
6077,0
6078,1
6079,1
6080,0
6081,1
6082,0
6083,0
6084,0
6085,1
6086,1
6087,0
6088,0
6089,1
6090,0
6091,1
6092,0
6093,1
6094,0
6095,0
6096,0
6097,1
6098,0
6099,1
6100,0
6101,1
6102,0
6103,0
6104,1
6105,0
6106,1
6107,0
6108,1
6109,1
6110,0
6111,1
6112,0
6113,0
6114,1
6115,0
6116,1
6117,1
6118,1
6119,1
6120,0
6121,1
6122,0
6123,0
6124,0
6125,0
6126,1
6127,1
6128,0
6129,1
6130,1
6131,0
6132,1
6133,0
6134,0
6135,1
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,1
6144,0
6145,0
6146,1
6147,1
6148,1
6149,1
6150,0
6151,1
6152,1
6153,0
6154,1
6155,0
6156,0
6157,0
6158,1
6159,0
6160,1
6161,1
6162,1
6163,1
6164,1
6165,1
6166,1
6167,0
6168,0
6169,0
6170,0
6171,1
6172,0
6173,1
6174,0
6175,0
6176,0
6177,0
6178,0
6179,1
6180,1
6181,1
6182,0
6183,1
6184,1
6185,0
6186,1
6187,1
6188,1
6189,1
6190,1
6191,1
6192,1
6193,1
6194,1
6195,1
6196,0
6197,1
6198,0
6199,1
6200,1
6201,0
6202,0
6203,1
6204,1
6205,0
6206,1
6207,1
6208,1
6209,1
6210,1
6211,1
6212,1
6213,0
6214,1
6215,1
6216,1
6217,1
6218,1
6219,1
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,1
6228,1
6229,0
6230,0
6231,1
6232,0
6233,0
6234,0
6235,1
6236,0
6237,0
6238,0
6239,1
6240,1
6241,1
6242,1
6243,0
6244,0
6245,1
6246,0
6247,1
6248,0
6249,0
6250,1
6251,1
6252,0
6253,0
6254,1
6255,0
6256,1
6257,1
6258,0
6259,1
6260,0
6261,1
6262,0
6263,0
6264,0
6265,0
6266,1
6267,0
6268,0
6269,1
6270,0
6271,1
6272,1
6273,0
6274,1
6275,1
6276,1
6277,1
6278,1
6279,1
6280,0
6281,1
6282,0
6283,0
6284,0
6285,0
6286,1
6287,0
6288,0
6289,0
6290,0
6291,1
6292,0
6293,1
6294,0
6295,1
6296,1
6297,1
6298,0
6299,0
6300,1
6301,0
6302,0
6303,0
6304,1
6305,0
6306,1
6307,1
6308,0
6309,1
6310,1
6311,0
6312,0
6313,1
6314,0
6315,1
6316,0
6317,1
6318,0
6319,0
6320,0
6321,0
6322,0
6323,0
6324,1
6325,1
6326,0
6327,1
6328,0
6329,1
6330,0
6331,1
6332,1
6333,0
6334,1
6335,1
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,1
6344,1
6345,0
6346,0
6347,1
6348,0
6349,0
6350,1
6351,0
6352,0
6353,0
6354,1
6355,0
6356,0
6357,0
6358,1
6359,0
6360,1
6361,1
6362,1
6363,1
6364,1
6365,0
6366,1
6367,1
6368,1
6369,1
6370,1
6371,0
6372,0
6373,1
6374,0
6375,1
6376,0
6377,0
6378,1
6379,1
6380,0
6381,0
6382,0
6383,1
6384,0
6385,1
6386,1
6387,0
6388,0
6389,1
6390,1
6391,0
6392,0
6393,1
6394,0
6395,1
6396,0
6397,1
6398,1
6399,0
6400,0
6401,1
6402,0
6403,1
6404,1
6405,1
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,1
6413,0
6414,1
6415,0
6416,1
6417,1
6418,0
6419,0
6420,0
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,1
6430,1
6431,0
6432,0
6433,1
6434,0
6435,1
6436,1
6437,0
6438,0
6439,1
6440,1
6441,1
6442,1
6443,1
6444,0
6445,0
6446,1
6447,1
6448,0
6449,0
6450,1
6451,0
6452,0
6453,0
6454,0
6455,1
6456,0
6457,1
6458,1
6459,0
6460,1
6461,1
6462,0
6463,0
6464,1
6465,0
6466,1
6467,1
6468,0
6469,1
6470,1
6471,1
6472,1
6473,1
6474,1
6475,1
6476,0
6477,0
6478,0
6479,1
6480,1
6481,0
6482,0
6483,1
6484,0
6485,1
6486,0
6487,0
6488,0
6489,0
6490,1
6491,0
6492,1
6493,1
6494,1
6495,1
6496,0
6497,1
6498,0
6499,1
6500,0
6501,1
6502,1
6503,0
6504,0
6505,1
6506,0
6507,0
6508,0
6509,1
6510,1
6511,0
6512,0
6513,1
6514,0
6515,1
6516,1
6517,1
6518,1
6519,0
6520,0
6521,1
6522,1
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,1
6530,0
6531,1
6532,1
6533,1
6534,1
6535,1
6536,0
6537,0
6538,1
6539,1
6540,0
6541,0
6542,0
6543,1
6544,1
6545,1
6546,1
6547,0
6548,1
6549,1
6550,1
6551,1
6552,1
6553,0
6554,0
6555,1
6556,1
6557,0
6558,0
6559,0
6560,1
6561,0
6562,1
6563,1
6564,1
6565,1
6566,0
6567,1
6568,0
6569,1
6570,1
6571,0
6572,1
6573,1
6574,0
6575,0
6576,1
6577,1
6578,0
6579,0
6580,1
6581,1
6582,0
6583,0
6584,1
6585,1
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,1
6598,1
6599,0
6600,0
6601,1
6602,1
6603,1
6604,1
6605,1
6606,1
6607,0
6608,0
6609,0
6610,1
6611,0
6612,1
6613,0
6614,1
6615,1
6616,1
6617,1
6618,0
6619,0
6620,0
6621,0
6622,0
6623,1
6624,1
6625,0
6626,1
6627,0
6628,0
6629,1
6630,1
6631,0
6632,0
6633,1
6634,1
6635,0
6636,0
6637,0
6638,0
6639,0
6640,1
6641,1
6642,1
6643,0
6644,1
6645,1
6646,0
6647,0
6648,1
6649,1
6650,0
6651,1
6652,0
6653,0
6654,0
6655,0
6656,0
6657,1
6658,0
6659,1
6660,0
6661,0
6662,1
6663,1
6664,0
6665,1
6666,1
6667,0
6668,1
6669,0
6670,1
6671,0
6672,1
6673,0
6674,0
6675,1
6676,1
6677,0
6678,1
6679,0
6680,1
6681,0
6682,0
6683,1
6684,0
6685,0
6686,1
6687,1
6688,1
6689,0
6690,1
6691,1
6692,0
6693,0
6694,1
6695,0
6696,0
6697,1
6698,0
6699,0
6700,1
6701,0
6702,1
6703,1
6704,1
6705,0
6706,1
6707,0
6708,1
6709,0
6710,0
6711,1
6712,1
6713,0
6714,1
6715,0
6716,1
6717,1
6718,0
6719,1
6720,1
6721,0
6722,0
6723,1
6724,0
6725,1
6726,0
6727,0
6728,0
6729,0
6730,0
6731,1
6732,0
6733,0
6734,0
6735,0
6736,1
6737,0
6738,0
6739,1
6740,1
6741,0
6742,0
6743,1
6744,1
6745,1
6746,0
6747,0
6748,0
6749,1
6750,0
6751,0
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,0
6759,0
6760,1
6761,1
6762,0
6763,0
6764,1
6765,1
6766,0
6767,0
6768,0
6769,1
6770,0
6771,1
6772,0
6773,1
6774,0
6775,1
6776,1
6777,1
6778,1
6779,1
6780,1
6781,1
6782,1
6783,1
6784,0
6785,0
6786,1
6787,0
6788,0
6789,1
6790,1
6791,1
6792,0
6793,1
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,0
6802,1
6803,1
6804,0
6805,1
6806,1
6807,0
6808,1
6809,1
6810,0
6811,0
6812,1
6813,1
6814,1
6815,0
6816,0
6817,0
6818,1
6819,1
6820,1
6821,0
6822,1
6823,0
6824,0
6825,0
6826,1
6827,1
6828,0
6829,1
6830,0
6831,1
6832,0
6833,0
6834,0
6835,1
6836,1
6837,1
6838,1
6839,1
6840,1
6841,0
6842,1
6843,0
6844,0
6845,0
6846,1
6847,0
6848,1
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,1
6856,1
6857,0
6858,1
6859,0
6860,0
6861,0
6862,0
6863,1
6864,1
6865,1
6866,1
6867,1
6868,0
6869,1
6870,0
6871,1
6872,1
6873,1
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,1
6884,0
6885,0
6886,1
6887,0
6888,1
6889,0
6890,1
6891,1
6892,1
6893,0
6894,1
6895,0
6896,0
6897,0
6898,0
6899,1
6900,1
6901,0
6902,0
6903,0
6904,1
6905,1
6906,1
6907,0
6908,0
6909,0
6910,0
6911,1
6912,1
6913,0
6914,1
6915,1
6916,0
6917,1
6918,0
6919,1
6920,1
6921,1
6922,1
6923,0
6924,1
6925,1
6926,1
6927,0
6928,0
6929,0
6930,1
6931,0
6932,1
6933,0
6934,0
6935,0
6936,1
6937,1
6938,1
6939,1
6940,1
6941,0
6942,1
6943,0
6944,0
6945,0
6946,1
6947,1
6948,0
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,1
6956,1
6957,1
6958,0
6959,1
6960,0
6961,1
6962,0
6963,0
6964,0
6965,0
6966,0
6967,1
6968,0
6969,0
6970,0
6971,1
6972,1
6973,1
6974,0
6975,0
6976,1
6977,1
6978,1
6979,1
6980,1
6981,1
6982,0
6983,1
6984,1
6985,0
6986,1
6987,1
6988,1
6989,1
6990,0
6991,1
6992,1
6993,0
6994,0
6995,0
6996,1
6997,0
6998,0
6999,0
7000,0
7001,1
7002,1
7003,0
7004,1
7005,1
7006,0
7007,1
7008,1
7009,0
7010,1
7011,0
7012,0
7013,1
7014,1
7015,0
7016,1
7017,0
7018,1
7019,0
7020,1
7021,0
7022,1
7023,0
7024,1
7025,1
7026,0
7027,1
7028,1
7029,1
7030,1
7031,1
7032,1
7033,1
7034,0
7035,0
7036,1
7037,1
7038,0
7039,1
7040,1
7041,1
7042,0
7043,1
7044,1
7045,1
7046,1
7047,1
7048,1
7049,1
7050,1
7051,1
7052,1
7053,1
7054,0
7055,1
7056,0
7057,1
7058,1
7059,0
7060,1
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,0
7070,1
7071,0
7072,1
7073,0
7074,0
7075,1
7076,0
7077,0
7078,1
7079,0
7080,0
7081,0
7082,1
7083,1
7084,1
7085,0
7086,1
7087,0
7088,1
7089,1
7090,0
7091,1
7092,1
7093,1
7094,1
7095,0
7096,1
7097,0
7098,0
7099,0
7100,0
7101,0
7102,1
7103,0
7104,0
7105,0
7106,0
7107,1
7108,0
7109,0
7110,0
7111,1
7112,1
7113,0
7114,0
7115,0
7116,0
7117,0
7118,1
7119,1
7120,1
7121,1
7122,0
7123,0
7124,0
7125,1
7126,1
7127,1
7128,1
7129,1
7130,0
7131,0
7132,0
7133,0
7134,1
7135,1
7136,0
7137,1
7138,1
7139,1
7140,0
7141,1
7142,0
7143,1
7144,1
7145,0
7146,1
7147,1
7148,0
7149,1
7150,0
7151,1
7152,1
7153,0
7154,1
7155,0
7156,0
7157,1
7158,0
7159,0
7160,0
7161,1
7162,1
7163,1
7164,0
7165,1
7166,0
7167,1
7168,1
7169,1
7170,0
7171,0
7172,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,0
7179,1
7180,1
7181,0
7182,1
7183,0
7184,0
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,0
7194,1
7195,1
7196,0
7197,0
7198,0
7199,0
7200,0
7201,1
7202,1
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,1
7210,0
7211,0
7212,0
7213,0
7214,0
7215,1
7216,0
7217,0
7218,1
7219,1
7220,0
7221,0
7222,1
7223,1
7224,1
7225,1
7226,1
7227,0
7228,0
7229,1
7230,1
7231,1
7232,0
7233,0
7234,0
7235,1
7236,0
7237,0
7238,1
7239,1
7240,0
7241,0
7242,1
7243,0
7244,1
7245,1
7246,0
7247,0
7248,0
7249,0
7250,1
7251,0
7252,1
7253,0
7254,1
7255,0
7256,0
7257,0
7258,1
7259,0
7260,1
7261,1
7262,1
7263,0
7264,0
7265,0
7266,0
7267,0
7268,1
7269,0
7270,0
7271,0
7272,1
7273,1
7274,1
7275,0
7276,0
7277,0
7278,0
7279,1
7280,1
7281,0
7282,1
7283,0
7284,0
7285,1
7286,1
7287,1
7288,1
7289,1
7290,0
7291,1
7292,0
7293,1
7294,0
7295,1
7296,1
7297,0
7298,0
7299,0
7300,1
7301,1
7302,0
7303,1
7304,1
7305,1
7306,0
7307,1
7308,1
7309,0
7310,0
7311,0
7312,1
7313,1
7314,1
7315,1
7316,1
7317,0
7318,0
7319,0
7320,0
7321,0
7322,1
7323,1
7324,1
7325,0
7326,0
7327,1
7328,1
7329,1
7330,0
7331,1
7332,1
7333,1
7334,1
7335,0
7336,0
7337,1
7338,1
7339,0
7340,1
7341,1
7342,0
7343,1
7344,1
7345,1
7346,0
7347,0
7348,1
7349,1
7350,1
7351,1
7352,0
7353,1
7354,0
7355,1
7356,1
7357,1
7358,0
7359,0
7360,0
7361,0
7362,1
7363,0
7364,1
7365,1
7366,0
7367,0
7368,0
7369,1
7370,1
7371,1
7372,0
7373,1
7374,0
7375,0
7376,1
7377,0
7378,0
7379,1
7380,0
7381,1
7382,0
7383,0
7384,1
7385,1
7386,1
7387,0
7388,1
7389,1
7390,0
7391,1
7392,1
7393,0
7394,0
7395,1
7396,1
7397,0
7398,1
7399,1
7400,0
7401,0
7402,1
7403,1
7404,1
7405,0
7406,1
7407,0
7408,0
7409,1
7410,0
7411,1
7412,1
7413,1
7414,1
7415,1
7416,0
7417,1
7418,1
7419,1
7420,0
7421,1
7422,0
7423,0
7424,1
7425,0
7426,0
7427,0
7428,1
7429,1
7430,0
7431,0
7432,1
7433,0
7434,0
7435,1
7436,0
7437,0
7438,1
7439,0
7440,1
7441,1
7442,0
7443,1
7444,0
7445,0
7446,1
7447,1
7448,0
7449,0
7450,1
7451,1
7452,0
7453,1
7454,0
7455,0
7456,1
7457,1
7458,1
7459,0
7460,1
7461,0
7462,1
7463,1
7464,1
7465,0
7466,1
7467,1
7468,0
7469,0
7470,1
7471,0
7472,0
7473,1
7474,0
7475,1
7476,0
7477,0
7478,1
7479,1
7480,0
7481,0
7482,1
7483,0
7484,1
7485,1
7486,0
7487,0
7488,0
7489,0
7490,1
7491,0
7492,1
7493,1
7494,1
7495,1
7496,1
7497,0
7498,0
7499,1
7500,1
7501,1
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,1
7509,1
7510,1
7511,0
7512,1
7513,1
7514,1
7515,0
7516,1
7517,0
7518,0
7519,1
7520,1
7521,1
7522,1
7523,1
7524,0
7525,1
7526,1
7527,0
7528,0
7529,1
7530,1
7531,0
7532,0
7533,0
7534,0
7535,1
7536,1
7537,1
7538,1
7539,0
7540,1
7541,1
7542,1
7543,0
7544,0
7545,1
7546,0
7547,0
7548,1
7549,1
7550,1
7551,1
7552,1
7553,1
7554,0
7555,0
7556,1
7557,0
7558,0
7559,0
7560,1
7561,1
7562,0
7563,1
7564,0
7565,0
7566,0
7567,0
7568,1
7569,0
7570,0
7571,0
7572,1
7573,0
7574,0
7575,0
7576,0
7577,0
7578,1
7579,0
7580,1
7581,0
7582,1
7583,1
7584,0
7585,0
7586,0
7587,1
7588,1
7589,1
7590,1
7591,0
7592,1
7593,1
7594,0
7595,1
7596,0
7597,1
7598,1
7599,0
7600,1
7601,1
7602,1
7603,0
7604,0
7605,1
7606,1
7607,1
7608,1
7609,0
7610,0
7611,1
7612,1
7613,1
7614,0
7615,0
7616,0
7617,1
7618,1
7619,1
7620,1
7621,0
7622,0
7623,0
7624,1
7625,0
7626,1
7627,0
7628,0
7629,0
7630,1
7631,1
7632,0
7633,1
7634,1
7635,1
7636,1
7637,1
7638,0
7639,0
7640,0
7641,0
7642,1
7643,1
7644,1
7645,1
7646,0
7647,0
7648,1
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,1
7656,0
7657,1
7658,1
7659,0
7660,0
7661,1
7662,1
7663,0
7664,0
7665,1
7666,0
7667,0
7668,1
7669,0
7670,0
7671,0
7672,1
7673,1
7674,1
7675,0
7676,0
7677,1
7678,0
7679,0
7680,1
7681,1
7682,0
7683,1
7684,0
7685,1
7686,0
7687,1
7688,1
7689,0
7690,1
7691,0
7692,1
7693,1
7694,1
7695,0
7696,1
7697,0
7698,1
7699,1
7700,1
7701,0
7702,1
7703,0
7704,0
7705,0
7706,1
7707,0
7708,1
7709,0
7710,0
7711,1
7712,1
7713,1
7714,0
7715,0
7716,0
7717,0
7718,0
7719,1
7720,0
7721,0
7722,0
7723,1
7724,0
7725,1
7726,0
7727,1
7728,0
7729,1
7730,1
7731,1
7732,0
7733,0
7734,1
7735,0
7736,1
7737,0
7738,0
7739,1
7740,1
7741,0
7742,1
7743,0
7744,1
7745,0
7746,0
7747,0
7748,0
7749,0
7750,1
7751,1
7752,1
7753,0
7754,0
7755,1
7756,1
7757,1
7758,0
7759,1
7760,1
7761,1
7762,0
7763,1
7764,0
7765,0
7766,0
7767,1
7768,0
7769,1
7770,0
7771,0
7772,1
7773,0
7774,1
7775,1
7776,0
7777,0
7778,1
7779,1
7780,1
7781,1
7782,0
7783,1
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,1
7791,1
7792,1
7793,0
7794,1
7795,0
7796,0
7797,1
7798,1
7799,1
7800,1
7801,1
7802,0
7803,1
7804,1
7805,0
7806,0
7807,1
7808,1
7809,0
7810,1
7811,0
7812,0
7813,1
7814,1
7815,0
7816,1
7817,1
7818,0
7819,1
7820,0
7821,0
7822,1
7823,0
7824,1
7825,1
7826,1
7827,1
7828,0
7829,0
7830,1
7831,1
7832,0
7833,1
7834,0
7835,1
7836,0
7837,1
7838,1
7839,1
7840,1
7841,1
7842,0
7843,1
7844,0
7845,0
7846,0
7847,0
7848,0
7849,1
7850,0
7851,1
7852,0
7853,0
7854,1
7855,0
7856,1
7857,1
7858,1
7859,1
7860,1
7861,0
7862,1
7863,1
7864,1
7865,1
7866,0
7867,1
7868,1
7869,0
7870,1
7871,0
7872,0
7873,1
7874,0
7875,0
7876,1
7877,0
7878,1
7879,0
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,1
7887,1
7888,1
7889,0
7890,0
7891,1
7892,1
7893,0
7894,0
7895,1
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,1
7906,0
7907,1
7908,0
7909,1
7910,0
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,0
7918,1
7919,1
7920,1
7921,1
7922,0
7923,1
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,1
7931,1
7932,1
7933,1
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,1
7941,1
7942,1
7943,0
7944,1
7945,0
7946,1
7947,0
7948,1
7949,0
7950,1
7951,0
7952,1
7953,0
7954,0
7955,0
7956,1
7957,1
7958,1
7959,1
7960,1
7961,0
7962,0
7963,1
7964,1
7965,0
7966,1
7967,0
7968,1
7969,1
7970,0
7971,1
7972,1
7973,0
7974,0
7975,0
7976,0
7977,0
7978,1
7979,0
7980,0
7981,0
7982,1
7983,1
7984,1
7985,1
7986,1
7987,1
7988,1
7989,1
7990,0
7991,0
7992,1
7993,1
7994,0
7995,0
7996,1
7997,0
7998,1
7999,0
8000,0
8001,0
8002,0
8003,1
8004,0
8005,1
8006,1
8007,1
8008,1
8009,0
8010,0
8011,1
8012,1
8013,1
8014,0
8015,0
8016,1
8017,1
8018,0
8019,0
8020,1
8021,1
8022,1
8023,0
8024,0
8025,0
8026,0
8027,0
8028,1
8029,0
8030,0
8031,0
8032,0
8033,1
8034,1
8035,0
8036,0
8037,0
8038,0
8039,1
8040,1
8041,1
8042,1
8043,0
8044,1
8045,0
8046,0
8047,1
8048,1
8049,0
8050,1
8051,1
8052,0
8053,0
8054,0
8055,1
8056,0
8057,1
8058,1
8059,1
8060,1
8061,1
8062,0
8063,0
8064,1
8065,1
8066,0
8067,1
8068,0
8069,1
8070,0
8071,0
8072,1
8073,1
8074,0
8075,0
8076,0
8077,0
8078,0
8079,1
8080,1
8081,0
8082,0
8083,1
8084,1
8085,1
8086,0
8087,1
8088,0
8089,1
8090,0
8091,1
8092,1
8093,0
8094,1
8095,0
8096,1
8097,0
8098,0
8099,1
8100,1
8101,0
8102,0
8103,0
8104,0
8105,0
8106,1
8107,1
8108,1
8109,0
8110,0
8111,0
8112,1
8113,1
8114,1
8115,0
8116,0
8117,0
8118,0
8119,1
8120,1
8121,1
8122,1
8123,0
8124,1
8125,1
8126,0
8127,1
8128,1
8129,1
8130,0
8131,0
8132,1
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,1
8141,1
8142,1
8143,0
8144,0
8145,0
8146,0
8147,0
8148,1
8149,0
8150,0
8151,1
8152,0
8153,0
8154,1
8155,1
8156,1
8157,1
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,1
8165,1
8166,0
8167,1
8168,1
8169,0
8170,1
8171,0
8172,1
8173,1
8174,0
8175,1
8176,1
8177,1
8178,0
8179,0
8180,0
8181,0
8182,1
8183,1
8184,0
8185,1
8186,0
8187,0
8188,0
8189,0
8190,1
8191,1
8192,1
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,1
8200,0
8201,1
8202,1
8203,1
8204,0
8205,1
8206,1
8207,0
8208,1
8209,1
8210,0
8211,1
8212,0
8213,0
8214,1
8215,1
8216,1
8217,0
8218,0
8219,1
8220,0
8221,1
8222,1
8223,0
8224,0
8225,1
8226,0
8227,0
8228,1
8229,1
8230,0
8231,0
8232,1
8233,0
8234,0
8235,1
8236,0
8237,1
8238,1
8239,1
8240,0
8241,1
8242,1
8243,1
8244,1
8245,1
8246,0
8247,1
8248,1
8249,0
8250,1
8251,0
8252,0
8253,0
8254,0
8255,0
8256,1
8257,0
8258,1
8259,1
8260,0
8261,1
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,1
8270,0
8271,0
8272,1
8273,1
8274,0
8275,0
8276,0
8277,1
8278,0
8279,1
8280,0
8281,1
8282,1
8283,0
8284,1
8285,0
8286,1
8287,0
8288,1
8289,0
8290,0
8291,0
8292,0
8293,1
8294,0
8295,0
8296,1
8297,0
8298,0
8299,1
8300,0
8301,0
8302,0
8303,1
8304,1
8305,0
8306,1
8307,1
8308,0
8309,1
8310,1
8311,1
8312,1
8313,1
8314,0
8315,0
8316,1
8317,0
8318,1
8319,0
8320,1
8321,0
8322,0
8323,0
8324,1
8325,0
8326,0
8327,0
8328,1
8329,1
8330,0
8331,0
8332,0
8333,1
8334,0
8335,1
8336,1
8337,1
8338,1
8339,1
8340,1
8341,0
8342,0
8343,0
8344,1
8345,0
8346,1
8347,1
8348,0
8349,0
8350,1
8351,1
8352,1
8353,1
8354,0
8355,1
8356,0
8357,0
8358,1
8359,0
8360,1
8361,1
8362,1
8363,0
8364,0
8365,1
8366,0
8367,1
8368,0
8369,1
8370,0
8371,1
8372,1
8373,1
8374,0
8375,1
8376,0
8377,1
8378,0
8379,1
8380,0
8381,0
8382,1
8383,1
8384,0
8385,1
8386,0
8387,0
8388,0
8389,0
8390,1
8391,1
8392,1
8393,1
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,0
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,0
8408,0
8409,1
8410,0
8411,0
8412,0
8413,1
8414,0
8415,1
8416,0
8417,1
8418,0
8419,0
8420,1
8421,1
8422,0
8423,0
8424,1
8425,1
8426,1
8427,1
8428,1
8429,1
8430,0
8431,1
8432,0
8433,0
8434,1
8435,1
8436,0
8437,1
8438,0
8439,1
8440,1
8441,1
8442,0
8443,1
8444,0
8445,0
8446,1
8447,0
8448,1
8449,1
8450,0
8451,0
8452,1
8453,1
8454,1
8455,1
8456,0
8457,1
8458,1
8459,1
8460,1
8461,0
8462,0
8463,1
8464,1
8465,1
8466,0
8467,1
8468,0
8469,1
8470,0
8471,1
8472,1
8473,0
8474,1
8475,0
8476,1
8477,0
8478,0
8479,0
8480,1
8481,0
8482,0
8483,1
8484,0
8485,1
8486,1
8487,1
8488,0
8489,1
8490,0
8491,1
8492,1
8493,0
8494,1
8495,1
8496,1
8497,1
8498,1
8499,0
8500,1
8501,1
8502,1
8503,0
8504,1
8505,1
8506,1
8507,1
8508,1
8509,0
8510,0
8511,0
8512,1
8513,0
8514,1
8515,0
8516,1
8517,1
8518,0
8519,1
8520,0
8521,0
8522,1
8523,0
8524,1
8525,1
8526,0
8527,1
8528,0
8529,0
8530,0
8531,1
8532,0
8533,1
8534,0
8535,0
8536,0
8537,0
8538,1
8539,1
8540,0
8541,1
8542,1
8543,0
8544,0
8545,1
8546,0
8547,0
8548,0
8549,1
8550,1
8551,0
8552,0
8553,1
8554,0
8555,0
8556,0
8557,0
8558,0
8559,1
8560,0
8561,0
8562,1
8563,1
8564,1
8565,0
8566,1
8567,1
8568,1
8569,1
8570,0
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,0
8580,1
8581,0
8582,1
8583,0
8584,0
8585,0
8586,1
8587,0
8588,1
8589,1
8590,0
8591,1
8592,0
