review,expected,but got
"The Nutcracker has always been a somewhat problematic ballet. It bears little resemblance to ETA Hoffman's original story on which it is based.<br /><br />In the ballet, the story is essentially over by the second-half when Clara (or Marie in this version) travels to the Kingdom of Sweets to watch a series of character dances.<br /><br />There's an infinite variety of stage productions that re-interpret the story in myriad ways (not always successfully) to compensate for the ballet's weak libretto.<br /><br />Balanchine's version doesn't really have any sense of drama or story at all (despite the fact that there is plenty of drama and mystery in Tchaikovsky's wonderful first-act music). The result is a completely forgettable first-half Christmas party where hardly anything happens and where even the dancing (the little that there is of it) isn't particularly memorable.<br /><br />The pantomime over-acting, particularly of Drosselmeier, which might look passable on the stage, just looks silly filmed for the big screen.<br /><br />Unfortunately, things aren't much better when we get to the Kingdom of Sweets (Act II in the stage version). Although there are a few choreographic highlights, most of the choreography is bland and uninspiring. This certainly isn't vintage Balanchine.<br /><br />Balanchine is widely regarded as a master of abstract dance, but I have always felt he was less successful as a creator of narrative ballets. Watching this film version of his stage production of The Nutcracker has only re-affirmed this view.",0,1
"His first movie after longtime friend John Belushi's death, Aykroyd shows much fatigue trying to pull off a character that would have been a snap for Belushi.<br /><br />Instead, ""Doctor Detroit"" gives us bookish professor Aykroyd masquerading as a weird, violent pimp to ward off a rival known only as Mom. That's bad enough, but he also has classes to teach, a school dinner to host, four ladies of the evening to protect and a Pimp's Dinner (or something like that) to attend. No wonder Aykroyd seems stupefied most of the time. Why should the viewer be alone?<br /><br />It was on this film that Aykroyd met future wife Donna Dixon. At least some good came out of this chaotic mess.<br /><br />One and a half stars. You want good Aykroyd, see ""The Blues Brothers"". You want bad, see ""Doctor Detroit"".",0,1
"It's unlikely that anyone except those who adore silent films will appreciate any of the lyrical camera-work and busy (but scratchy) background score that accompanies this 1933 release. Although sound came into general use in 1928, there are no more than fifty words spoken to tell the story of a woman, unhappily married, who deserts her husband for a younger man after a romantic interlude in the woods.<br /><br />The most vividly photographed scene has the jealous husband giving a lift to the young man for a ride into town, proceeding to drive normally until he realizes the man is his wife's lover. In a frenzy of jealousy, he drives at top speed toward a railroad crossing but changes his mind at the last moment, losing his nerve. It's probably the most tension-filled scene in the otherwise decidedly slow-moving and obviously contrived story.<br /><br />HEDY LAMARR is given the sort of close-up treatment lavished on Marlene Dietrich by her discoverer, but her beauty had not yet been refined by the cosmeticians as they were when she was transported to Hollywood. Her performance consists mostly of looking sad and morose while mourning the loss of her marriage with only brief glimpses of a smile when she finds her true love (ARIBERT MOG), the handsome young stud who retrieves her clothes after a nude swim.<br /><br />The swimming scene is very brief, discreetly photographed, and not worth all the heat it apparently generated. The love-making scene, later on, is also artfully photographed with the sort of lyrical photography evident throughout most of the film--artfully so. More is left to the imagination with the use of symbolism--and this is the sort of thing that has others proclaiming the film is some kind of lyrical masterpiece.<br /><br />Not so. It's disappointing, primitively crude in its sound portions (including the laborious symphonic music in the background) and certainly Miss Lamarr is fortunate that Louis B. Mayer saw the film and on the basis of it, gave her a career in Hollywood. He must have seen something in her work that I didn't.<br /><br />It's apparent that this was conceived as a silent film with the camera doing all the work. The jarring ""workers"" scene at the conclusion goes on for too long and is a jarring intrusion where none is needed. It fails to end the film on the proper note.",0,1
"Well! What can one say? Firstly, this adaptation is far too long at 4 hours, for the complexity (or lack of such) of the plot. The actors try really hard to make something of this film but there is too little content for the time available. Swayzee is really NOT a Quatermain character at all. After seeing Sean Connery's interpretation of the great man in ""The League of Extraordinary Gentlemen"", Swayzee really does not make the grade. This chap with the winchester repeating rifle has none of the strength, stature, subtlety, or humour needed for the part, and is upstaged by everyone including the witch doctor, who incidentally seems from my point of view to be more convincing as an actor than the rest of the cast. Some of the vistas are pleasing but there are silly mistakes in the cinematography. For example. When the happy team arrive at the water hole in the middle of the desert, their tracks are visible down to the oasis, just waiting for them to walk in them. Climbing out of the mine leads to an exit (on the next shot) nothing like the exit seen from the passage they have climbed through, et cetera. I was waiting for Doug McClure to appear at any moment. In some ways I wish he had. <br /><br />The leader of the Russians pursuing Quatermain is a shoddily created stereotypical character who just shoots at everything. <br /><br />Swayzee does quite well as the sad father, returned to London, who is unable to obtain the custody of his son. Swayzee should stick to that sort of thing. He is not able to carry the part of a courageous gentleman with a stout heart, experience of life, and sense of fair play.<br /><br />4 out of 10. Barely",0,1
"I was quite impressed with this movie as a child of eight or nine. The gangsters seemed very real and threatening to me, and I could see why people would have been afraid of someone like Dillinger. Seeing it as an adult, it seemed almost comical, owing to the overdone narration and jarring details like Thirties gangsters driving cars that looked like they were from the Fifties. There is a certain gritty, unglamorous reality to the way the criminals are portrayed, but the overall effect is more like a bad soap opera. The most memorable and most unintentionally funny bit that sticks with me is the scene where Ma Barker and her sons are shooting it out with the FBI and the sons are killed. The narrator says something like "" Perhaps in that moment, for the only time in her life, Ma Barker became a real mother"". This is meant to be a moment of great tragedy and pathos, as Ma finally realizes how she's destroyed her family out of her own greed, but instead, it provokes laughter. A very odd film that is rarely shown anywhere these days. Gangster movie buffs might enjoy it, but more as a curiosity than a real movie.",0,1
"<br /><br />This movie is best enjoyed amidst a large audience with the giggle-fits.<br /><br />Very frequently the characters in KADOSH are seen staring ahead intensely at nothing. Very intense unhappy faces, very pensive, very serious. During these moments there is very serious sounding music just to make doublely sure the viewer realizes that the scene being watched is not about fun and games.<br /><br />The more entertaining portions of this film come in between the many pensive stares. We learn that the women of the KADOSH community have two duties. One is to breed as many male babies as possible for their husbands. The second is to stay employed so to free their husbands from having to work. What do these men do with their ample free time? They pray. And we learn that at home they pray out loud, ""I give you thanks for not creating me as a woman."" And at their place of worship they pray to give thanks for possessing functioning male genitalia.<br /><br />Along with the praying there are many scenes of frenzied antics, screaming, and endless head bobbing and bodies rocking back and fourth, and mixed in with everything are many intricate and bizarre (or simple but just as odd) ritualistic activities.<br /><br />The cream of the unintentional comedy comes from the sex. The imagery of an hot and bothered man actively exchanging body fluids with his wife in bed while attempting to keep his beanie from falling off his scalp is unforgettable!<br /><br />Every sex scene is funny, but one that stands out is when a husband rubs his face against his beautiful wife's (Yaël Abecassis) feet. Oh yes, we are finally entering the land of sensuality... but NO! The feet rubbing stops before anything happens and the husband begins his autistic looking head bobbing and body rocking until the scene ends!<br /><br />There are three attractive females in near states of undress, however KADOSH contains absolutely no nudity. Technically, there is some interesting imagery and pleasing uses of light and colors by the director.<br /><br />For a more believable, educational and entertaining treatment of the plight of being an unclean female unworthy of holding a book in a world where respect is measured by the speed by which a man can cite a phrase from ancient writings, I suggest Barbra Streisand's YENTL.<br /><br />",0,1
"While not exactly offensive, the 1967 version of ""The Perils of Pauline"" is certainly moronic. The title might lead you to expect a tribute to Pearl White (the original Pauline in the 1914 silent 20 episode serial) but for that you would be better served by the 1947 version starring Betty Hutton. This 1967 version is like a mix of ""Casino Royale"" and the weakest of the Elvis movies. Worst of all it is not a blend of these but more like someone scotch-taped together segments from each so that the thing skips back and forth between the two styles. <br /><br />What unity there is in the production comes from the pairing of Pamela Austin (Pauline) and Pat Boone (George Steadman), a good match because both lack even the most basic of acting skills (imagine Mandy Moore playing opposite Dan Quayle). <br /><br />Austin would later play opposite John Aston in ""Evil Roy Slade"", with the talent disparity between them actually painful to watch. In the mid-60's she was the ""Dodge Rebellion"" girl, as such she was featured in a similar series of perilous situations-imagine Sandra Dee in a dark blue jumpsuit. When the automaker's ad agency replaced her with the ""Dodge Fever"" girl someone got the bright idea to showcase her in a feature film. <br /><br />What story there is here begins with Pauline growing up in the Baskerville Foundling Home run by the actress who played Mrs. Chatsworth Osborne Sr. on ""Dobie Gillis"". George falls in love with her (Pauline-not Mrs Osborne) and sabotages several opportunities she has to be adopted. George leaves to seek his fortune and 19 year old Pauline gets a job tutoring a young oil rich Middle Eastern prince. When he tries to add the attractive blonde to his harem she runs away and goes from peril to peril. These include African pygmies, a 99½ year-old millionaire who wants to freeze her until his one year-old grandson is old enough for marriage, the movie industry, and the Russian space program.<br /><br />All this is intended to be silly and charming but manages only the silly part. There is some effort to incorporate a silent film look to the action sequences by simulating the under- cranking of a camera (which speeds up the action). Unfortunately everything else (film stock, production design, editing) is depressingly 1960's. Nothing here even approaches the images of Pearl White strapped to a log moving toward a buzz-saw or tied to railway track waiting for the approaching train.<br /><br />Then again, what do I know? I'm only a child.",0,1
"Interesting film about an actual event that took place during the Civil War in Vermont. It kept my attention to the end and I don't regret viewing it. I haven't ever read any on this raid incident so I was curious to see if the rebels pulled it off. I enjoy historical films from that era.<br /><br />My major complaint is with the Confederate uniforms. They look too good!!! The acting was a little stiff at times. I like the old man eating the mashed potatoes because he didn't have any teeth. The wounded soldier playing fetch with a hound was a little strange. Overall, it was a descent film.",0,1
"If you're one of those people who doesn't really like Sci-fi because of their sometimes far-fetched ideas and surreal world perspectives, you better stay away as far as you can from Stuart Gordon's Space Truckers! It truly is an absurd space adventure, stuffed with eccentric characters, colorful kitsch and ludicrous plot-twists. In all honestyI probably never would have cared for this film, if it wasn't for Gordon's name on the credits. This guy comes pretty close to being a genius in the horror genre, with undeniable milestones like From Beyond' and Re-Animator' on his résumé. Apparently, Stuart Gordon likes his humor as twisted as possible! He already went completely over the comedy-top once (with Re-Animator) but, with the slight difference that the bizarre humor was effective there. Something that isn't really the case for Space Truckersmost of the gags lead nowhere and the entirely exaggerated atmosphere only works in small doses. In the end, all that remains is an occasionally amusing but completely unnecessary mess. Dennis Hopper and Charles Dance (or at least a semi Charles Dance) are always a joy to look at and the still stunning Barbara Crampton has a small role near the end of the film. Crampton was Stuart Gordon's regular heroine in previous horror films. The story of Space Truckers is as silly as they come. Dennis Hopper plays the self-made loner who's fed up with his job. Who wouldn't be when you're transporting pigs across the galaxy for a company named Interpork? He sees his change to flee while bringing his muse to earth. They float into Space-pirates and find out their cargo is meant to wipe out half the universe! Stuart Gordon wisely returned to making horror again after this little escapade. Since Space Truckers, he already made the sublime `King of the Ants' and the absolutely brilliant `Dagon'",0,1
"Rivalry between brothers leads to main story line. Navy Commander Chuck Prescott(Marshall Thompson)has developed the Y12 aircraft to test how far man can go up in the atmosphere. His brother, Lt. Dan Prescott(Bill Edwards), seems to be the best test pilot around and is chosen to go up in the Y12. Dan of course has a problem with taking orders and is also an over confident dare devil. <br /><br />On Dan's second flight, he hits over the 300 miles up comfort zone and his craft passes through a meteor dust storm. Returning to earth, Dan becomes a monster that resembles 200 pounds of bad asphalt. He also has a demanding craving for blood, whether it be from farm animals or fellow human beings.<br /><br />Short runtime of an hour and seventeen minutes; black & white with near stoic acting...typical of low budget sci-fi.<br /><br />Rounding out the cast is Marla Landi, Robert Ayers and Carl Jaffe. Noteworthy trivia: about two months after this film was released; the Russians put the real first man in space.",0,1
"This is another of Hollywood's anti-communist polemics of the golden 1950s. Stalwart American Gene Barry, lovely Englishwoman Valerie French, and three others are kidnapped by an alien and given clamshells containing fantastic--and fantastically vague--power. What will the Earthlings do with such power? Toss it in the sea or use it to wipe out all of mankind? Anybody who knows American cinema circa 1957 knows the answer to what the commies will do, but the story gets ripe when the Americans actually test the things in the middle of the Pacific. Then one scientist, alone with the ultimate power in the universe, comes up with his own theory and uses it! His smarmy attitude afterward is nauseating, and the cheery disposition of everyone else is appalling.<br /><br />Here's the spoiler for this dog: the capsules inside the clamshells have a mathematical code that tells the prof that they kill only ""confirmed enemies of freedom""! That's right--don't worry about the ethical conundrum of killing everyone that an alien pill decides is an enemy of freedom; just do it! Hurray! No commies! Silly female--and you threw yours into the sea! Ha ha! Kiss me, baby!",0,1
"Spiderman was one of the first comic books to initiate a change in the genre: in spite of being a very well made superhero comic book this is the first series ever that added a real psychological depth to the main character, had complex moral issue, round characters and also highlighted social and political issues. in other words: Spiderman was the comic book's coming of age. This TV series lacks all of those components. It's just a straightforward good buy / bad guy TV series suffering from obvious budgetary rerstraints that make the action scene moderately exciting. Spiderman nylon webbing is about as convincing as the cardboard rocks in Star trek. Nicholas Hammond is way too old for the role at that point in time. I think he was well into his thirties wheras Spider,man was really teenager at the time. For some unfathomable reason the writers also changed names and deleted important characters from the comic book which again just resulted in the tension between characters basically disappearing.",0,1
"Chris, an adopted son of a moral family, a loser whom works at the school newspaper with Kate (Christine Lakin from of the awful sugary ""Step by Step"" show of the now thankfully defunct ABC's TGIF line-up), finds out that he's just inherited a porn empire from his biological parents. He loses sight of what true friendship and love is and blah blah some other nonsense. He also has to contend with an Uncle who wants control of the family business and a shifty lawyer (arn't they are?) A slightly below average teen comedy that steals from better teen comedies (the opening alone is HIGHLY American Pie-esquire), bops you on the head with the moral every chance it gets, and wastes the only star talent it has (Wayne Newton, Lin Shaye, and if i'm really stretching the star word, Martin Starr of ""Freaks and Geeks"", and Justin Berfield of ""Malcolm in the Middle""). It's not bad exactly, but it's far from good.<br /><br />Eye Candy: a few extras get topless <br /><br />My Grade: C- <br /><br />Where I saw it: Starz on Demand (available until September 29th)",0,1
"A wonderful television mini-series completely ruined by a 45-year old woman trying desperately to pass herself off as a 16-year old ingenue! No exaggeration - that's the ACTUAL age of the character played by Ali MacGraw when the film opens just prior to the surprise attack at Pearl Harbor. This TV mini-series really is the most classic example of the title of this post and one I refer to whenever the topic comes up.<br /><br />That alone makes this completely unwatchable, despite the fact it's one of the best filmed WWII 'global' dramas TV has ever produced. If you have the stomach - or a decent fast-forward ability - you might be able to enjoy the late Robert Mitchum in a very strong performance. <br /><br />I'm stunned at some of the comments referring to the love story (pun intended). Did they watch the film with their eyes closed? Or are they aging boomers who never cease to amaze me with their ""selective memories"" and ""selective vision"". I'm a Boomer myself so don't think for a second I'm some hubristic young punk. 45 WILL ALWAYS LOOK 45. Get used to it. Deal with it. Age gracefully damnit.<br /><br />The Winds Of War could have been... so good. How much more would we be talking about this mini-series today, some 25 years later, had an ACTUAL ingenue been cast in such an important & critical role? Right now, with the constant haggard old biddy distraction, that alone cancels out most of the wonderful aspects of The Winds Of War.",0,1
"The good things first: I agree with another viewer who said that Gene Raymond has a marvelous drunk scene. He does -- I was tickled to finally get a chance to laugh. And there were other moments I found amusing -- Raymond's parents in the bathroom with the defective plumbing, and the scene in the restaurant with Robert Montgomery trying to make Carole Lombard jealous by mouthing sweet nothings to a stranger. <br /><br />But overall, I was dismayed. I love Carol Lombard and most of Hitchcock. And I understand the restrictions laid on productions by the Hays Code. But this was embarrassing and awful to watch. Of course I knew they'd end up together, this is a romantic comedy after all. But it made no sense, it happened too fast. Plus I can't believe the professions of love when confronted with such hurtful behavior, both physical and confrontational.",0,1
"How do I describe the horrors?!!! First, some points: First, this review should be taken with a grain of salt -- I saw this over 20 years ago, when I was a boy, at the Museum of Modern Art in New York City.<br /><br />Secondly, I am giving away some scenes and plot points. However, it does not have much of a plot.<br /><br />Finally, I don't enjoy these type of art films anyway.<br /><br />This film was directed by proto-auteur Luis Bunuel. He was a surrealist and dadaist. These were modernist themes or movements popular critically in the 1920's and early 1930's. Surealism was the school of art that made things hyper-real, yet often had Freudian symbolism. Dadaism is based on what is supposedly the first word made by an infant -- Dada, or father.<br /><br />Made in black and white, it was also made by a band of communists (or as they preferred the term, socialists). Bunuel and his group of fellow film-makers and artistes had been working on a number of symbolic ideas and issues in Spain and France between the world wars.<br /><br />Dadaism and surrealism influenced a lot of artists -- The Police (Doo doo doo da), poet Arthur Rambaud, Edvard Munch (The Scream), Rene Magritte (floating hats in space), Salvador Dali (melting clocks), and even Hitchcock (Psycho). No Norman Rockwell.<br /><br />Here's what I recall most about this film: a girl meets up with a cow; her eye gets slashed by a razor; clownish men cavort in a meadow. There is not, as I said, much of a plot, but then again, that must be the point.<br /><br />This was attacked as porn back then, and would be again today. One of the trade-marks of surrealism is a significant anti-feminism.",0,1
"I have always admired Susan Sarandon for her integrity and honesty in her private life as well as her talents as an actor. I therefor found it strange that she would appear in a film that so distorted that facts. Her character's rescue from the South Pole was done by a Canadian charter company from Edmonton, Alberta flying a Canadian designed and built Twin Otter aircraft. The trip had been turned down by the US Airforce, Navy and Coast Guard as beyond their capabilities. The same company staged a similar rescue a few years later to bring out a man from the South Pole base. I feel that the film fairly represented a very gripping subject and documented a very courageous woman facing a frightening task. I fail to see why the producers would find it necessary ignore the bravery of the rescue pilots and show the rescue plane as a USAF Hercules.",0,1
"I wasn't impressed with the Graffiti Artist, despite it's artsy (aka. low budget improvisation) appeal. There is little dialog and at least for me, I was disappointed that it didn't give more credit or promote the work of guerrilla artists such as these. Instead, it was a story that covers familiar territory. Two guys who basically do little more than tag buildings become friends, tagging partners, and eventually experiment with a relationship. They seem like opposites, rather uncomfortable together. Little is explained about their backgrounds and the things between the two young men happen at rapid speed (although, this I can understand because it's only 70 minutes or so). There's been countless numbers of similar plots and productions in recent years to the point that the sphere of independent film is starting to become just as saturated with this particular storytelling just as the mainstream has become saturated with this and more.<br /><br />Much of the film may bore the viewer who needs immediate dialog and purpose. The primary figure of this story (at least extensively), performs his routines with nearly no dialog, no insight, and nothing else to carry the viewer. And, for a short film, I wished they could've gotten to the point a lot faster. That, aside from the typical plot annoyed me. Yet, there was something about a momentary glimpse into the daily habits of at least two graffiti artists, even if most of it was rather unoccupied time.<br /><br />Recommended if you're tired of the mainstream crap and don't mind an indie picture and have some interested into this underground, urban art form. But, you really have to watch it for yourself, because this seems to be one with a more acquired taste. For more recent indie films centering on graffiti artists, check out Transit.",0,1
"The film is a gross misrepresentation of Orthodox lifestyle and practice. NEVER will a Jewish court enforce a divorce between childless couples. Although the concept exists in Jewish law, the conditions are too numerous for it to actually ever take place. Childless couples do find it difficult to cope with their childlessness in a community where children are a very important part of life, but nowhere are they ""rejected"" by their community as depicted in the film. They are treated with extreme sensitivity. In fact, many great Rabbis have lived their entire lives without children and never considered divorce.<br /><br />The depiction of Yosef, a horrible human being, is meant to - perhaps subconsciously - show the behavior of a typical orthodox male. In reality, it is as typical as a violent drunkard rapist is typical of secular society. Both exist in their own worlds and both are despicable.<br /><br />It is surprising that so many people form their opinions about a society based on a MOVIE (by someone who is personally biased against a community). I have always thought that it is only the Orthodox, because of their narrow-mindedness and insular lifestyle, who judge all secular people based on the violence and immoral conduct they read about in newspapers or see in the movies.",0,1
"This was my very first ""Bollywood"" movie and I found it in the same way many other recent viewers did -- through ""Ghost World"". Having done a little bit of reading up on the film industry of Bollywood this week, I understand somewhat why there are seemingly unrelated musical numbers and romance and comedy in a horror film. But ""Something for everyone"" doesn't always add up to a cohesive product.<br /><br />The ultra-groovy musical dance number ""Jaan Pehechaan Ho"" has captivated the world in a way it probably could not have done in 1965. It's all over the internet now, with many folks scrambling for a good English translation. Laxmi Chhaya does an amazing job dancing take after take, making it all look fresh, new and fun even when any normal person would be exhausted! She rules! <br /><br />On the beach with Miss Kitty is a light-weight fun and pretty tune in total contrast to the horror plot. Still, I find myself singing it in Hindi a week later. I found a rough translation:<br /><br />if you want to live in this life then listen to what I say leave your sorrows behind and join the party take my advice<br /><br />those who want to live live with laughter and singing let your hair down and relax people of this world what do you know? come to me and I'll explain<br /><br />whoever there is who will see me will stop worrying in this world fish swim freely here and there<br /><br />My second favorite number in the film is The Butler's Dream where Mehmood is entranced by Miss Kitty's dancing. The electric tiki-like idols are just wonderfully tacky as is the entire set of this number. Online, I'd seen it described as what would happen if ""Liberace threw up""!! Way fun.<br /><br />Gumnaam is not a good movie as a whole. That's why I gave it a rating of 3. It's actually a real stinker of a film with some fun, kitschy musical numbers that have nothing really to do with the murder plot.",0,1
"This film breeches the fine line between satire and silliness. While a bridge system that has no rules may promote marital harmony, it certainly can't promote winning bridge, so the satire didn't work for me. But there were some items I found enjoyable anyway, especially with the big bridge match between Paul Lukas and Ferdinand Gottschalk near the end of the film. It is treated like very much like a championship boxing match. Not only is the arena for the contest roped off in a square area like a boxing ring, there is a referee hovering between the contestants, and radio broadcaster Roscoe Karns delivers nonstop chatter on the happenings. At one point he even enumerates ""One... Two... Three... Four..."" as though a bid of four diamonds was a knockdown event. And people were glued to their radios for it all, a common event for championship boxing matches. That spoof worked very well indeed.<br /><br />Unfortunately, few of the actors provide the comedy needed to sustain the intended satire. Paul Lukas doesn't have much of a flair for comedy and is miscast; lovely Loretta Young and the usual comic Frank McHugh weren't given good enough lines; Glenda Farrell has a nice comic turn as a forgetful blonde at the start of the film, but she practically disappears thereafter. What a waste of talent!",0,1
"I have been a fan of Without A Trace from the premier episode. I really cannot express my disappointment in the episode last week. This is a REAL problem that far too many Afican-American families have dealt with and continue to deal with. The lack of media coverage crucial in the first 48 hours has been documented by a recent study. Law enforcement including local , state, and federal are also complicit. What was the purpose of advertising this subject matter and then copping out on the ending? Seemingly, television can deal with almost ANY subject matter EXCEPT RACE. This is shameful.Get it together or don't explore it next time.",0,1
"Maybe it's the dubbing, or maybe it's the endless scenes of people crying, moaning or otherwise carrying on, but I found Europa '51 to be one of the most overwrought (and therefore annoying) films I've ever seen. The film starts out promisingly if familiarly, as mom Ingrid Bergman is too busy to spend time with her spoiled brat of a son (Sandro Franchina). Whilst mummy and daddy (bland Alexander Knox) entertain their guests at a dinner party, the youngster tries to kill himself, setting in motion a life changing series of events that find Bergman spending time showering compassion on the poor and needy. Spurred on by Communist newspaper editor Andrea (Ettore Giannini), she soon spends more time with the downtrodden than she does with her husband, who soon locks her up in an insane asylum for her troubles. Bergman plays the saint role to the hilt, echoing her 1948 role as Joan of Arc, and Rossellini does a fantastic job of lighting and filming her to best effect. Unfortunately, the script pounds its point home with ham-fisted subtlety, as Andrea and Mom take turns declaiming Marxist and Christian platitudes. By the final tear soaked scene, I had had more than my fill of these tiresome characters. A real step down for Rossellini as he stepped away from neo-realism and further embraced the mythical and mystical themes of 1950's Flowers of St. Francis.",0,1
"My first thoughts on this film were of using science fiction as a bad way to show naked women, althought not a brilliant story line it had quite a good ending",0,1
"I went to see this movie at the theater and paid money thinking it would be at least mildly entertaining. The only thing I enjoyed about it was when Robin Williams crashes into the car at the bottom of the hill, and the end, when he seems to get killed. Glenn Close was obnoxious, and she obviously did not seem old enough to be Garp's mother. A mother like Garp's would have had her kids taken away by the Department of Children and Families. <br /><br />Robin Williams and his glazed donut look of benign goodness is just too sweet and smarmy for me. He has two roles he can play: Funny person or sad, tragic, good-hearted victim. See the Fisher King, Good Morning Vietnam, and all of his so-called ""dramatic"" roles. It is always the same performance. Put them all together into one long mini-series. Glenn Close is always a cold fish. Remember Fatal Attraction? Would you have an affair with her even on your worst day and if you were single? Did you feel any sparks between her and Michael Douglas?? Have you ever seen Glenn Close warm up any screen?? John Lithgow had the only interesting role. This was back in the day when he used to play serial killers and bad guys, so seeing him as a transsexual was at least funny. Garp is made for all those people who love to see movies about sick, abnormal, dysfunctional people and then claim it is beautiful and profound.",0,1
"There are no reasons of taking this documentary serious and there are four reasons for that: <br /><br />1) The people who made this documentary (including the director and the producer) are Serbs or of Serbian origin, therefore the criteria of neutrality fails. For instance, they mentioned that the diaspora Croats (the so called ""Ustase"") played a huge part in the fall of Yugoslavia, but they didn't mention that there were equal Serbian organizations as well (Cetniks)! For you who aren't that familiar with Balkan WW2 history: The Serbian so called ""Cetniks"" that were portrayed in the documentary as being so kind that they helped British paratroops during the war. Well, that's only half the truth. They were also a fascist (Monarch) group who collaborated with the Germans, but then switched side when Hitler started losing the war. It's also ironic that they don't mention the Cetnik leader Mihajlovic in the documentary, a man that is responsible for killing thousands of people and burning hundreds of villages all over Bosnia and Croatia. But they mentioned a certain Ante Pavelic...Hm...Allow me to be just a little suspicious.<br /><br />2) Most of the people interviewed are to me totally unknown. And I've studied this war for a long time (who is the old British lady!!! She really hasn't made her homework!) and they are not even presented by name, so they could More or less be anybody, maybe someone they took from the street. Who knows.<br /><br />3) In The documentary they talk about Kosovo and how the Serbs have lived there for ages, and therefore it should belong to Serbia (even though they are a minority). Well, when they mention the Serbian dominated part of Croatia (Krajina) suddenly the Serbs are portrayed as how they have the right to live there because it has been their home for so long. Fine, but what people don't know is that the largest city in Krajina (Knin) has great historical importance for the Croatian people. It was there where one of the most celebrated Kings of Croatian history (Zvonimir) was crowned, and therefore the city has a historical value for Croatia. The Serbs arrived almost 800 years or so later! But no, the Serbs should have Krajina and Kosovo according to the documentary. Is that fair? To me it looks like double standards of morality from the director. Plus, it is said in the documentary that the Croatian constitution didn't have any laws about minority rights, this is a lie because it was one of the first laws implemented BECAUSE of the fact that Croatia had a huge Serbian minority.<br /><br />4) The film mentions a radical Croatian Paramilitarian leader called Glavas. Or the Muslim radical Oric. They accused them of being a huge reason for the negative development of the war. Yes, they were radicals, but if you want to talk about radicals, why not also mention the Serbian radical paramilitary leaders such as Seselj and Arkan? The flaws are so many that I just presented a few of them, just so that people get an overview of the documentary. It looks like the people who made this documentary weren't well prepared and didn't have the guts to criticize the Serbs because they were afraid that their Serbian relatives would slap them or something. There aren't that many documentaries out there that are of good quality, but the best so far is ""The death of Yugoslavia"" where all the significant participants of the war are interviewed (e.g. Milosevic, Jovic, Bulatovic, Tudman, Izetbegovic, Karadzic etc.) and where you get a whole 5 hour explanation about the fall of Yugoslavia and the war.<br /><br />One other thing. I saw a comment on this documentary where the person was frustrated about why the US gave support to a country (Bosnia) that had connections with Bin Laden during the war. Well, first of all, all the countries involved in this conflict had nationalist presidents and because the Bosnian Muslims didn't have an old ethnic identity (previosly they were called ""Muslim Croats"") they had to rely on something else besides nationality to raise the spirit among the people, and that was by connecting them to the only thing that they had in common: Their religion. And they took help from the Mujahedin because no one else would support them. They had to fight the 4:th largest army in Europe! They needed all the help they could get. Nationalism is the best way to unite a people during war. History has shown us that.",0,1
"An executive, very successful in his professional life but very unable in his familiar life, meets a boy with down syndrome, escaped from a residence . Both characters feel very alone, and the apparently less intelligent one will show to the executive the beauty of the small things in life... With this argument, the somehow Amelie-like atmosphere and the sentimental music, I didn't expect but a moralistic disgusting movie. Anyway, as there were some interesting scenes (the boy is sometimes quite a violent guy), and the interpretation of both actors, Daniel Auteil and Pasqal Duquenne, was very good, I decided to go on watching the movie. The French cinema, in general, has the ability of showing something that seems quite much to life, opposed to the more stereotyped American cinema. But, because of that, it is much more disappointing to see after the absurd ending, with the impossible death of the boy, the charming tone, the happiness of the executive's family, the cheap moral, the unbearable laughter of the daughters, the guy waving from heaven as Michael Landon... Really nasty, in my humble opinion.",0,1
"Only the most ardent DORIS DAY fan could find this one even bearable to watch. When one thinks of the wealth of material available for a story about New York City's most famous blackout, a film that could have dealt with numerous real-life stories of what people had to cope with, this scrapes the bottom of the barrel for lack of story-telling originality.<br /><br />Once again Doris is indignant because she suspects she may have been compromised on the night of the blackout when she returned to her Connecticut lodgings, took a sleeping potion and woke up in the morning with a man who had done the same, wandering into the house by mistake.<br /><br />Nobody is able to salvage this mess--not Doris, not ROBERT MORSE, TERRY-THOMAS, PATRICK O'NEAL or LOLA ALBRIGHT. As directed by Hy Averback, it's the weakest vehicle Day found herself in, committed to do the film because of her husband's machinations and unable to get out of it. Too bad.",0,1
